Title,Image,Category,Price,Price1,sales_count,ratings,review_counts
Instrument Tray Box 5.5″x12″x2″ with Lid & Lock Handles  | SM6153,,dental instruments,54.52,29.99,864,4.2,269
Thumb Dressing Forceps Tweezer 5″ Silver Serrated | SM1637,https://surgicalmart.com/wp-content/uploads/2017/05/thumb-dressing-forceps-tweezer-serrated-5-straight-surgicalmart-247x247.jpg,dental instruments,15.88,8.74,802,2.1,158
Jennings Dental Mouth Gag 9cm – Infant Size | SM1789,https://surgicalmart.com/wp-content/uploads/2017/05/jennings-dental-mouth-gag-9cm-infant-surgicalmart-247x247.jpg,dental instruments,18.15,9.99,800,4.4,216
Supercut Goldman Fox Scissor Straight 5″ Dental Surgical Instrument | SM2120,https://surgicalmart.com/wp-content/uploads/2017/05/supercut-goldman-fox-scissor-5inch-straight-surgicalmart-247x247.jpg,dental instruments,19.99,10.99,734,1.3,496
Stainless Steel Mayo Tray 14″ x 10″ | SM6149,https://surgicalmart.com/wp-content/uploads/2025/02/stainless-steel-mayo-tray-14x10-surgicalmart-247x247.jpg,dental instruments,43.62,23.99,714,2.9,419
Scaler Tray 8.5″ x 4.5″ | SM1419,https://surgicalmart.com/wp-content/uploads/2017/05/dental-scaler-tray-plain-8.5x4.5inch-surgicalmart-247x247.jpg,dental instruments,18.15,9.99,706,2.8,147
TC Ryder Needle Holder 9″ Serrated Tungsten Carbide Inserts | SM1095,,dental instruments,34.52,18.99,694,4.6,412
10 Iris Scissors 4.5″ Curved Surgical Dental | SM1300,https://surgicalmart.com/wp-content/uploads/2017/05/10-iris-scissors-4-5-curved-surgcialmart-247x247.jpg,dental instruments,90.89,49.99,679,4.5,477
Catheter Tray With Strap Handle Cover 12″ x 4″ | SM6150,https://surgicalmart.com/wp-content/uploads/2025/02/catheter-tray-with-cover-12x4-surgicalmart-247x247.jpg,dental instruments,45.45,24.99,640,4.4,209
"4 Pcs Jennings Mouth Gag Set 9cm, 11cm, 13cm, 15cm | SM1024",,dental instruments,72.7,39.99,625,1.2,160
Goldman Fox Scissor 5″ Curved Dental Surgical Instrument | SM4675,https://surgicalmart.com/wp-content/uploads/2024/02/goldman-fox-scissor-5inch-curved-surgicalmart-247x247.jpg,dental instruments,14.52,7.99,584,1.6,316
Thumb Dressing Forceps 6″ Tweezer Silver Serrated | SM1650,https://surgicalmart.com/wp-content/uploads/2017/05/thumb-dressing-forceps-tweezer-serrated-6-straight-surgicalmart-247x247.jpg,dental instruments,22.69,12.49,551,2.0,385
3 Pcs Basic Dental Ligature Ties Removal Braces Fixing Tool Kit | SM4134,https://surgicalmart.com/wp-content/uploads/2024/09/3-basic-dental-ligature-ties-braces-fixing-tools-kit-surgicalmart-247x247.jpg,dental instruments,32.7,17.99,527,4.9,403
Mathieu Ligature Elastic Placing Plier 5.5″ Slim Narrow Tip | SM1809,https://surgicalmart.com/wp-content/uploads/2017/05/mathieu-ligature-elastic-placing-plier-14cm-slim-narrow-tip-surgicalmart-247x247.jpg,dental instruments,18.13,9.99,499,3.3,140
SuperCut Goldman Fox Scissor Curved 5″ Dental Surgical Instrument | SM2129,https://surgicalmart.com/wp-content/uploads/2017/05/supercut-goldman-fox-scissor-5inch-curved-surgicalmart-247x247.jpg,dental instruments,19.99,10.99,454,3.1,24
Goldman Fox TC Scissors 5″ (12.7cm) Curved | SM1981,https://surgicalmart.com/wp-content/uploads/2017/05/goldman-fox-tc-scissor-5inch-curved-surgicalmart-247x247.jpg,dental instruments,23.62,12.99,376,1.0,455
Iris Scissors 4.5″ Curved | SM1997,https://surgicalmart.com/wp-content/uploads/2017/05/iris-scissors-4-5-curved-surgcialmart-247x247.jpg,dental instruments,15.45,8.49,363,1.4,253
3 Pcs Goldman-Fox Gum Scissors Curved 5″ Dental Surgical Instruments| SM4676,https://surgicalmart.com/wp-content/uploads/2024/02/goldman-fox-scissors-3pcs-set-curved-surgicalmart-247x247.jpg,dental instruments,54.52,29.99,320,1.8,430
Catheter Tray with Strap Handle Cover 8.5″ x 4″ | SM6151,https://surgicalmart.com/wp-content/uploads/2025/02/catheter-tray-with-cover-8-5x4-surgicalmart-247x247.jpg,dental instruments,41.8,22.99,312,3.9,406
Instrument Tray Box 5″x10″x2″ with Lid & Lock Handles  | SM6152,,dental instruments,45.45,24.99,287,4.3,469
Goldman Fox Scissor 5″ Straight Dental Surgical Instrument | SM1980,,dental instruments,14.52,7.99,181,2.9,313
New 4.5″ Iris Scissors Curved Tip 5 Pcs Set | SM2069,,dental instruments,49.08,26.99,131,3.8,162
3 Pcs Goldman-Fox Gum Scissors Straight 5″ Dental Surgical Instruments| SM2130,https://surgicalmart.com/wp-content/uploads/2017/05/goldman-fox-scissors-3pcs-set-straight-surgicalmart-247x247.jpg,dental instruments,54.52,29.99,66,1.8,168
2 Iris Scissors 4.5″ Curved Surgical Dental | SM1998,https://surgicalmart.com/wp-content/uploads/2017/05/2-iris-scissors-4-5-curved-surgcialmart-247x247.jpg,dental instruments,21.8,11.99,57,1.2,82
Jennings Dental Mouth Gag 11cm – Small Size | SM0451,,dental instruments,19.99,10.99,37,4.3,356
"9 Pcs Dental Iris Scissors Set 4.5″ Staright, Curved & Angled | SM6148",https://surgicalmart.com/wp-content/uploads/2025/02/iris-dental-scissors-9pcs-set-surgicalmart-247x247.jpg,dental instruments,145.45,79.99,22,1.1,174
Fox Dermal Curettes Dermatology 6 Pcs Set 1mm-6mm | SM2882,https://surgicalmart.com/wp-content/uploads/2022/06/fox-dermal-curettes-6-pcs-set-1mm-6mm-dermatology-surgicalmart-247x247.jpg,dermatology,56.81,31.24,990,4.5,415
26 Pcs Dermal Excision Kit | SM4625,,dermatology,163.62,89.99,830,3.5,423
"Keyes Dermal Punch Set  2, 3, 4, 5, 6, & 7mm with Handle| SM2890",,dermatology,36.35,19.99,773,2.5,407
Fox Dermal Curette 1mm Round Tip – 5.5″ (14cm) Straight | SM2876,,dermatology,13.63,7.49,744,2.8,166
Fox Dermal Curette 5mm Round Tip – 5.5″ (14cm) Straight | SM2880,https://surgicalmart.com/wp-content/uploads/2022/06/fox-dermal-curette-5mm-5-5-straight-dermatology-surgicalmart-247x247.jpg,dermatology,13.63,7.49,651,4.4,341
"Dermaplaning Cleaning Kit Disposable Scalpel Blades #22, 10 and 11 with Handle",https://surgicalmart.com/wp-content/uploads/2017/11/dermaplaning-cleaning-kit-surgicalmart-247x247.jpg,dermatology,50.89,27.99,553,4.3,213
Fox Dermal Curette 3mm Round Tip – 5.5″ (14cm) Straight | SM2878,https://surgicalmart.com/wp-content/uploads/2022/06/fox-dermal-curette-3mm-5-5-straight-dermatology-surgicalmart-247x247.jpg,dermatology,13.63,7.49,529,4.1,480
Fox Dermal Curette 6mm Round Tip – 5.5″ (14cm) Straight | SM2881,https://surgicalmart.com/wp-content/uploads/2022/06/fox-dermal-curette-6mm-5-5-straight-dermatology-surgicalmart-247x247.jpg,dermatology,13.63,7.49,453,3.2,129
Fox Dermal Curette 2mm Round Tip – 5.5″ (14cm) Straight | SM2877,https://surgicalmart.com/wp-content/uploads/2022/06/fox-dermal-curette-2mm-5-5-straight-dermatology-surgicalmart-247x247.jpg,dermatology,13.63,7.49,447,4.7,277
Dermaplaning Cleaning Set of Scalpel Blades #22 #10 & #11 with Handle| SM2444,,dermatology,44.99,24.74,396,4.5,222
Fox Dermal Curette 4mm Round Tip – 5.5″ (14cm) Straight | SM2879,,dermatology,13.63,7.49,364,4.8,314
28 Pcs Dermaplaning Cleaning Kit with Carrying Pouch | SHM0017,,dermatology,54.52,29.99,194,4.7,225
4 Pcs Taylor Tomahawk Percussion Reflex Hammer – Orange | SM3547,https://surgicalmart.com/wp-content/uploads/2023/04/4-taylor-reflex-hammer-orange-surgicalmart-247x247.jpg,diagnostic instruments,36.35,19.99,999,3.2,361
Taylor Tomahawk Percussion Reflex Hammer – Orange | SM3545,https://surgicalmart.com/wp-content/uploads/2023/04/taylor-percussion-reflex-hammer-orange-surgicalmart-247x247.jpg,diagnostic instruments,14.52,7.99,989,3.3,183
5 Wartenberg Neurological Pinwheel 7″ Black Color Handle | SM3128,,diagnostic instruments,29.53,16.24,978,2.2,191
5 Pcs Tactical Black Reflex Percussion Kit | SM2616,,diagnostic instruments,38.15,20.99,976,1.0,125
Wartenberg Neuro Pinwheel 3 Head 6.5″ Diagnostic Instrument | SM3145,https://surgicalmart.com/wp-content/uploads/2023/05/wartenberg-neuro-pinwheel-3-head-surgicalmart-247x247.jpg,diagnostic instruments,18.15,9.99,971,2.4,205
Fiber Optic Mini Otoscope 13 Pcs Set – Pink | SM4444,,diagnostic instruments,27.25,14.99,971,2.2,301
Ear Nose Throat Diagnostic Kit 36 Pcs Medical Nursing Student LED Diagnostics Set | SM4271,https://surgicalmart.com/wp-content/uploads/2023/06/36pcs-ent-otoscope-ophthalmoscope-diagnostic-kit-surgicalmart-247x247.jpg,diagnostic instruments,72.7,39.99,958,1.9,458
3 Pcs Full Black Tuning Fork Taylor Hammer Set with Carrying Case | SM2614,https://surgicalmart.com/wp-content/uploads/2021/12/3pcs-full-black-tuning-fork-taylor-hammer-set-with-carrying-case-surgicalmart-1-247x247.jpg,diagnostic instruments,29.08,15.99,957,4.5,490
"Otoscope & Ophthalmoscope Set for Ear, Nose & Eye Examination | SM3795",https://surgicalmart.com/wp-content/uploads/2023/03/otoscope-ophthalmoscope-diagnostic-kit-surgicalmart-247x247.jpg,diagnostic instruments,50.89,27.99,956,2.6,389
Fiber Optic Mini Otoscope 13 Pcs Set – Yellow | SM4449,https://surgicalmart.com/wp-content/uploads/2023/05/fiber-optic-mini-otoscope-13pcs-set-yellow-surgicalmart-247x247.jpg,diagnostic instruments,27.25,14.99,943,2.6,473
4 Pcs First Aid Paramedic Tools Set Nurse Kit – Pink | SM3576,https://surgicalmart.com/wp-content/uploads/2023/04/4-pcs-first-aid-paramedic-tools-nurse-kit-pink-surgicalmart-247x247.jpg,diagnostic instruments,18.15,9.99,942,2.5,473
8 Pcs Fiber Optic Mini Pocket Otoscope Set | SM2610,,diagnostic instruments,199.99,109.99,941,4.0,429
100 Pcs Disposable Penlights – Assorted Colors | SM3108,https://surgicalmart.com/wp-content/uploads/2022/10/100-disposable-penlights-surgicalmart-247x247.jpg,diagnostic instruments,203.28,112.49,934,2.9,279
12 Pcs Taylor Tomahawk Percussion Reflex Hammer – Yellow | SM3564,,diagnostic instruments,72.7,39.99,933,4.4,461
Taylor Reflex Hammer 7.5″ with Red Silicone Rubber Head | SM3550,https://surgicalmart.com/wp-content/uploads/2023/04/taylor-reflex-hammer-red-silicone-rubber-head-surgicalmart-247x247.jpg,diagnostic instruments,14.52,7.99,933,4.4,400
5 Pcs Tuning Fork Set with Carrying Case | SM2602,,diagnostic instruments,32.7,17.99,907,3.2,384
Fiber Optic Mini Otoscope 13 Pcs Set – Sea Breeze | SM4447,,diagnostic instruments,27.25,14.99,895,4.1,154
6 Pcs Taylor Reflex Hammer 7.5″ with Red Silicone Rubber Head | SM3553,,diagnostic instruments,47.25,25.99,893,2.9,473
9 Pcs Medical Diagnostic Nurse Kit with FREE Penlight – Red | SM3112,,diagnostic instruments,45.44,24.99,892,4.4,465
10 Trousseau Tracheal Dilator Forceps 5.5″ ENT Tracheostomy Instrument | SM3799,https://surgicalmart.com/wp-content/uploads/2023/04/10-trousseau-tracheal-dilator-surgicalmart-247x247.jpg,diagnostic instruments,109.08,59.99,891,3.3,291
Wartenberg Neurological Pinwheel 1 Head 7″ Yellow Color Handle | SM3124,,diagnostic instruments,15.88,8.74,883,1.3,238
Mini Fiber Optic Otoscope Pink | SM2607,https://surgicalmart.com/wp-content/uploads/2021/12/mini-fiber-optic-otoscope-set-pink-surgicalmart-1-247x247.jpg,diagnostic instruments,29.08,15.99,879,2.2,400
"3 Pcs Tuning Forks Set C128, C256, C512 | SM2615",,diagnostic instruments,19.99,10.99,875,5.0,264
8 Pcs Medical Diagnostic Kit – Black | SM3140,,diagnostic instruments,36.35,19.99,874,1.1,334
Laborde Tracheal Dilator Forceps 5.5″ with 3 Blades | SM4521,https://surgicalmart.com/wp-content/uploads/2023/07/laborde-tracheal-dilator-forceps-14cm-3-blades-surgicalmart-247x247.jpg,diagnostic instruments,16.35,8.99,873,1.2,95
4 Pcs First Aid Paramedic Tools Set Nurse Kit | SM3742,https://surgicalmart.com/wp-content/uploads/2023/02/4pcs-emt-paramedic-nursing-tools-set-kit-surgicalmart-247x247.jpg,diagnostic instruments,18.15,9.99,866,3.1,206
"3 Tactical Black Tuning Forks Set C128, C256 & C512 | SM2611",https://surgicalmart.com/wp-content/uploads/2021/12/tactical-black-tuning-fork-3-pcs-set-diagnostic-instrument-surgicalmart-1-247x247.jpg,diagnostic instruments,21.8,11.99,864,4.4,417
2 Pcs Taylor Tomahawk Percussion Reflex Hammer – Orange | SM3546,https://surgicalmart.com/wp-content/uploads/2023/04/2-taylor-reflex-hammer-orange-surgicalmart-247x247.jpg,diagnostic instruments,23.62,12.99,857,3.5,96
Mini Fiber Optic Otoscope Green | SM2606,https://surgicalmart.com/wp-content/uploads/2021/12/mini-fiber-optic-otoscope-set-green-surgicalmart-1-247x247.jpg,diagnostic instruments,29.08,15.99,853,2.5,415
2 Wartenberg Neuro Pinwheel Set 1 & 5 Head Diagnostic Instrument | SM3150,https://surgicalmart.com/wp-content/uploads/2023/05/2-wartenberg-neuro-pinwheel-1-5-head-surgicalmart-247x247.jpg,diagnostic instruments,29.08,15.99,848,1.7,336
6 Pcs Disposable Penlights Set Diagnostic ENT Emergency Medical – White | SM3582,,diagnostic instruments,18.15,9.99,838,2.1,496
Tuning Fork C-256 with Weight | SM3776,https://surgicalmart.com/wp-content/uploads/2023/01/tuning-forks-C256-with-weight-surgicalmart-247x247.jpg,diagnostic instruments,15.88,8.74,836,2.1,450
9 Pcs Medical Diagnostic Nurse Kit with FREE Penlight – Pink | SM3114,https://surgicalmart.com/wp-content/uploads/2022/11/medical-diagnostic-nurse-kit-with-penlight-9pcs-pink-surgicalmart-247x247.jpg,diagnostic instruments,45.44,24.99,835,3.8,495
2 Pcs Taylor Tomahawk Percussion Reflex Hammer – Black | SM3531,https://surgicalmart.com/wp-content/uploads/2023/03/2-taylor-percussion-reflex-hammer-black-surgicalmart-247x247.jpg,diagnostic instruments,23.62,12.99,833,3.7,256
Wartenberg Neurological Pinwheel 1 Head 7″ Navy Blue Color Handle | SM3123,https://surgicalmart.com/wp-content/uploads/2022/11/wartenberg-neurological-pinwheel-navy-blue-handle-surgicalmarts-1-247x247.jpg,diagnostic instruments,15.88,8.74,831,3.6,456
Fiber Optic Mini Otoscope & Ophthalmoscope ENT Diagnostic Set – Purple | SM4273,https://surgicalmart.com/wp-content/uploads/2023/06/fiber-optic-otoscope-ophthalmoscope-set-purple-surgicalmart-247x247.jpg,diagnostic instruments,63.62,34.99,823,2.4,481
Fiber Optic Mini Otoscope 13 Pcs Set – Hunter Green | SM4440,,diagnostic instruments,27.25,14.99,822,3.9,294
Queen Square Neurological Hammer 14″ Plastic Handle with Pointed Tip | SM2657,https://surgicalmart.com/wp-content/uploads/2024/06/queen-square-reflex-hammer-plastic-handle-pointed-tip-surgicalmart-247x247.jpg,diagnostic instruments,23.62,12.99,818,1.9,468
100 Wartenberg Neurological Pinwheel 7″ Black Color Handle | SM3132,,diagnostic instruments,522.69,287.49,818,3.0,327
6 LED Medical Diagnostic Reusable Penlight with Pupil Gauge + AAA Batteries – White | SM3585,https://surgicalmart.com/wp-content/uploads/2023/08/6pcs-reusable-led-penlights-white-surgicalmart-247x247.jpg,diagnostic instruments,21.8,11.99,812,4.2,383
5 Wartenberg Pinwheel Set Chrome-Plated with Color Handles | SM3127,https://surgicalmart.com/wp-content/uploads/2022/11/5-wartenberg-pinwheel-set-color-handles-surgicalmart-247x247.jpg,diagnostic instruments,34.06,18.74,810,2.7,389
"Multi Purpose Diagnostic Kit for Neurological, EMT & Eye Exams | SM3790",https://surgicalmart.com/wp-content/uploads/2023/02/multi-purpose-diagnostic-kit-tactical-black-surgicalmart-247x247.jpg,diagnostic instruments,90.89,49.99,805,1.1,342
6 Pcs Penlight Set for Diagnostic ENT Paramedic | SM3107,,diagnostic instruments,18.15,9.99,800,4.5,223
Taylor Tomahawk Percussion Reflex Hammer – Green | SM3540,,diagnostic instruments,14.52,7.99,799,2.2,148
4 Wartenberg Pinwheel Set Chrome-Plated with Color Handles | SM3126,,diagnostic instruments,29.5,16.24,798,4.2,490
5 in 1 Tuning Fork C128 with Buck Hammer Diagnostic Set | SM3782,https://surgicalmart.com/wp-content/uploads/2023/01/5in1-tuning-fork-c128-buck-hammer-combo-set-surgicalmart-247x247.jpg,diagnostic instruments,25.45,13.99,780,4.7,422
Taylor Tomahawk Percussion Reflex Hammer – Purple | SM3555,https://surgicalmart.com/wp-content/uploads/2023/04/taylor-percussion-reflex-hammer-purple-surgicalmart-247x247.jpg,diagnostic instruments,14.52,7.99,762,1.3,274
10 Laborde Tracheal Dilator Forceps 5.5″ 3 Prong with Gold Handle | SM4528,https://surgicalmart.com/wp-content/uploads/2023/07/10-laborde-tracheal-dilator-forceps-14cm-gold-surgicalmart-247x247.jpg,diagnostic instruments,181.8,99.99,752,4.8,277
2 Wartenberg Neuro Pinwheel Set 3 & 5 Head Diagnostic Instrument | SM3181,https://surgicalmart.com/wp-content/uploads/2023/05/2-wartenberg-neuro-pinwheel-3-5-head-surgicalmart-247x247.jpg,diagnostic instruments,32.7,17.99,751,4.8,211
9 Pcs Medical Diagnostic Nurse Kit with FREE Penlight – Blue | SM3113,,diagnostic instruments,45.44,24.99,746,2.5,306
Adson Tissue Forceps 1×2 Teeth (Pack of 20) | SM1404,,disposable,90.89,49.99,949,4.8,446
Adson Brown Tissue Forceps 7×7 Teeth 4.75″ Pack of 20 Pcs | SM1405,https://surgicalmart.com/wp-content/uploads/2017/05/20-adson-brown-tissue-forceps-7x7-teeth-surgicalmart-247x247.jpg,disposable,145.45,79.99,183,4.9,401
10 Russian Tissue Forceps 8″ Round Serrated Tip | SM3709,https://surgicalmart.com/wp-content/uploads/2022/11/10-russian-tissue-forceps-8-serrated-tip-surgicalmart-247x247.jpg,dissecting forceps,49.08,26.99,993,1.8,282
10 Russian Tissue Forceps 6″ (15.2cm) Round Serrated Tips | SM3704,,dissecting forceps,45.44,24.99,990,5.0,487
DeBakey Atraumatic Tissue Forceps 9″ 2.7mm Tip | SM3726,https://surgicalmart.com/wp-content/uploads/2022/12/debakey-atraumatic-tissue-forceps-2.7mm-tip-9inch-surgicalmart-247x247.jpg,dissecting forceps,19.99,10.99,950,3.4,398
2 Russian Tissue Forceps 8″ Round Serrated Tip | SM3706,https://surgicalmart.com/wp-content/uploads/2022/11/2-russian-tissue-forceps-8-serrated-tip-surgicalmart-1-247x247.jpg,dissecting forceps,18.16,9.99,930,2.8,485
Ferris Smith Tissue Forceps 7″ Serrated Platform 2×3 Teeth Tip | SM4694,,dissecting forceps,18.15,9.99,923,1.6,473
Thumb Tissue Forceps 3×4 Teeth 5″ | SM5115,https://surgicalmart.com/wp-content/uploads/2024/08/thumb-tissue-forceps-5-blunt-3x4-teeth-surgicalmart-247x247.jpg,dissecting forceps,16.35,8.99,921,3.9,31
3 Russian Tissue Forceps 8″ Round Serrated Tip | SM3707,https://surgicalmart.com/wp-content/uploads/2022/11/3-russian-tissue-forceps-8-serrated-tip-surgicalmart-247x247.jpg,dissecting forceps,22.69,12.49,903,1.5,275
DeBakey Atraumatic Tissue Forceps 6″ 2.7mm Tip | SM3723,https://surgicalmart.com/wp-content/uploads/2022/12/debakey-atraumatic-tissue-forceps-2.7mm-tip-surgicalmart-247x247.jpg,dissecting forceps,14.52,7.99,897,2.4,455
DeBakey Atraumatic Tissue Forceps 10″ 3.5mm Tip | SM3733,https://surgicalmart.com/wp-content/uploads/2022/12/debakey-atraumatic-tissue-forceps-3.5mm-tip-10inch-surgicalmart-247x247.jpg,dissecting forceps,23.62,12.99,877,4.4,62
DeBakey Atraumatic Tissue Forceps 10″ 2.0mm Tip | SM3721,https://surgicalmart.com/wp-content/uploads/2022/12/debakey-atraumatic-tissue-forceps-2.0mm-tip-10inch-surgicalmart-2-247x247.jpg,dissecting forceps,23.62,12.99,851,4.2,330
Thumb Tissue Forceps 3×4 Teeth 6″ | SM5117,https://surgicalmart.com/wp-content/uploads/2024/08/thumb-tissue-forceps-6-blunt-3x4-teeth-surgicalmart-247x247.jpg,dissecting forceps,18.15,9.99,847,3.6,315
DeBakey Atraumatic Tissue Forceps 10″ 1.5mm Tip | SM3715,https://surgicalmart.com/wp-content/uploads/2022/12/debakey-atraumatic-tissue-forceps-10inch-1.5mm-tip-surgicalmart-247x247.jpg,dissecting forceps,23.62,12.99,842,4.5,250
Russian Thumb Forceps 6″ (15.2cm) Round Serrated Tips | SM1632,https://surgicalmart.com/wp-content/uploads/2017/05/russian-tissue-forceps-6-serrated-tip-surgicalmart-247x247.jpg,dissecting forceps,13.61,7.49,837,4.3,483
12 Pcs Lucae Ear Forceps 5.5″ Bayonet Shape with Serrated Tips | SM4404,https://surgicalmart.com/wp-content/uploads/2023/04/12-lucae-ear-forceps-14cm-bayonet-serrated-surgicalmart-247x247.jpg,dissecting forceps,90.89,49.99,828,4.0,414
"3 Thumb Tissue Forceps 2×3 Teeth 5″, 5.5″ & 6″ | SM5114",https://surgicalmart.com/wp-content/uploads/2024/08/thumb-tissue-forceps-3pcs-set-blunt-2x3-teeth-surgicalmart-247x247.jpg,dissecting forceps,36.35,19.99,794,3.2,465
